Morning_Care_Completed,Morning_Care_Delay_Mins,Uncleaned_Days,Season,Night_Cover,Quiz_Score,Chat_Score,Risk_Class
0,180,0,2,1,74,3,3
1,112,0,3,1,80,5,2
1,73,1,3,1,70,10,2
1,37,0,4,1,57,7,2
1,129,2,3,1,62,5,3
1,26,2,1,1,88,8,2
1,78,4,4,1,78,6,2
1,83,0,1,1,65,5,2
1,125,2,4,0,77,6,3
1,20,0,4,1,70,5,2
1,96,0,1,1,99,7,2
1,45,0,1,1,61,8,1
1,142,1,3,0,68,7,3
1,92,0,4,1,71,5,2
1,51,5,4,1,71,7,2
1,31,2,1,1,97,6,2
1,132,0,2,1,76,2,3
1,43,0,4,0,84,8,2
1,95,1,3,1,89,7,2
1,34,0,2,0,44,6,2
0,180,0,3,1,69,4,3
0,180,1,1,1,54,6,3
1,61,0,1,1,61,6,2
1,105,1,3,1,50,9,2
1,69,0,2,1,100,7,2
1,27,3,2,1,87,2,3
1,93,1,3,1,62,4,2
1,36,2,2,1,66,7,2
1,50,0,1,1,74,6,1
1,18,0,1,0,65,5,3
0,180,1,1,1,33,8,3
1,47,0,2,1,71,7,1
1,79,0,2,1,66,3,2
1,42,0,1,1,63,5,2
0,180,2,2,1,69,6,3
1,12,0,1,1,85,5,2
1,33,0,3,0,71,2,3
1,137,2,2,1,71,6,3
1,158,2,4,1,63,6,3
0,180,2,1,1,100,3,3
1,39,1,1,1,81,8,1
1,14,0,1,1,63,6,1
0,180,3,2,1,80,8,3
1,158,1,3,1,88,5,3
1,37,0,3,1,87,7,1
1,32,0,3,1,42,5,2
1,79,0,2,1,86,5,2
1,84,1,1,1,55,4,2
1,49,2,1,1,94,8,2
1,112,3,4,1,84,7,2
1,68,1,4,1,98,7,2
1,11,1,4,1,77,3,2
1,90,1,1,1,37,4,2
1,78,0,3,1,97,7,2
0,180,0,1,1,84,5,3
1,65,0,1,1,58,2,3
1,111,1,3,1,94,7,2
1,30,3,4,1,63,6,2
0,180,1,3,1,85,10,3
0,180,2,3,0,62,3,3
1,99,0,3,1,96,5,2
1,72,0,1,1,33,8,2
1,74,0,3,1,78,5,2
1,51,3,2,1,38,4,2
1,45,2,3,1,51,7,2
1,129,0,2,1,73,3,3
0,180,0,4,1,71,6,3
1,114,0,4,1,78,2,3
1,46,0,3,1,61,4,2
1,27,0,4,1,71,9,1
1,100,1,1,0,72,3,3
1,46,2,3,1,90,2,3
1,138,1,4,1,65,8,3
1,15,1,1,1,100,4,2
1,73,2,1,1,70,3,2
1,84,1,2,0,52,4,2
0,180,1,4,1,78,4,3
1,92,1,3,1,99,8,2
1,67,2,1,1,73,7,2
1,32,0,2,0,56,8,2
1,20,0,2,1,89,3,2
0,180,0,3,1,76,5,3
0,180,2,2,1,92,4,3
1,8,3,2,0,55,3,2
1,104,0,3,0,100,8,2
1,64,2,3,1,52,6,2
1,24,2,4,0,69,9,2
1,47,4,1,0,94,5,3
1,35,0,3,0,85,5,2
1,128,0,1,1,66,6,3
1,103,0,1,1,88,7,2
1,46,2,1,1,78,3,2
0,180,0,2,1,54,5,3
1,21,0,1,1,73,6,1
1,33,0,3,1,71,5,2
1,50,1,4,1,95,4,2
1,86,1,3,1,71,1,3
1,57,0,4,1,81,5,2
1,6,1,3,1,50,6,2
1,50,1,3,1,73,5,2
1,15,0,4,1,74,2,3
0,180,1,3,1,70,5,3
1,60,0,3,1,88,8,2
1,20,1,4,1,63,8,1
1,109,0,4,1,70,3,2
0,180,0,1,1,33,5,3
1,107,0,3,1,64,9,2
1,84,1,4,0,73,8,2
0,180,0,1,1,82,5,3
1,135,1,4,1,59,4,3
1,41,0,4,1,57,7,2
1,67,0,3,1,96,8,2
1,100,4,1,1,67,7,2
1,166,0,3,1,84,8,3
1,34,1,1,1,72,6,1
1,25,3,1,1,61,8,2
1,144,0,3,1,64,8,3
1,80,1,2,1,57,8,2
1,9,0,2,1,85,7,1
1,9,3,3,1,79,5,2
1,126,0,2,0,74,5,3
1,72,0,2,1,91,6,2
1,38,3,1,1,71,2,3
1,128,0,3,1,75,7,3
1,50,1,3,1,74,4,2
1,63,0,4,1,75,8,2
1,21,0,2,1,78,4,2
0,180,2,1,1,73,6,3
1,14,2,1,1,99,8,2
1,159,1,2,1,78,6,3
1,18,0,3,1,79,4,2
1,70,3,2,1,65,5,2
1,115,2,2,1,69,8,2
1,45,2,1,0,93,4,3
0,180,0,2,1,81,5,3
1,2,2,3,1,76,6,1
1,159,0,3,1,59,6,3
1,127,0,3,1,95,4,3
1,29,4,2,0,80,5,2
0,180,0,1,1,56,6,3
1,20,4,3,1,71,8,3
1,127,3,4,1,87,10,3
1,60,1,3,1,71,5,2
1,12,3,3,0,63,4,2
0,180,0,4,1,81,10,3
1,71,1,2,1,61,6,2
1,39,1,1,1,75,7,1
0,180,0,2,1,71,7,3
0,180,5,2,0,52,5,3
1,121,0,4,1,88,6,3
1,36,1,1,1,60,5,2
1,60,3,2,1,69,1,3
1,38,0,3,1,53,4,2
1,108,3,4,1,60,2,3
1,86,0,1,1,55,4,2
1,58,1,3,1,69,7,1
1,87,0,2,1,53,2,3
1,58,2,3,1,42,6,2
0,180,3,1,1,79,8,3
1,150,0,2,1,87,8,3
1,14,1,3,1,67,4,2
1,51,0,1,1,57,5,2
1,91,0,3,1,63,3,2
0,180,0,4,1,61,4,3
0,180,0,3,1,77,5,3
1,18,2,1,1,53,10,2
0,180,3,3,1,91,8,3
0,180,3,3,1,100,3,3
1,92,0,1,1,75,9,2
1,53,2,2,1,71,3,2
1,7,2,2,1,71,5,2
0,180,4,3,1,77,0,3
0,180,1,4,0,60,4,3
1,114,3,4,1,65,4,2
1,42,1,4,1,76,4,2
1,132,5,3,1,51,9,3
1,72,1,1,1,51,3,2
1,65,0,3,1,88,8,2
1,90,1,4,0,86,2,3
1,24,1,4,1,70,7,1
0,180,0,1,1,60,6,3
1,3,0,1,1,78,4,2
0,180,3,4,1,77,8,3
1,109,0,4,1,86,3,2
1,110,0,4,1,66,8,2
1,6,1,2,0,47,5,2
1,44,1,1,1,61,8,1
0,180,0,2,0,89,7,3
1,63,0,4,1,76,6,2
1,48,0,3,1,72,2,3
0,180,1,4,1,70,6,3
1,69,1,4,1,100,6,2
1,55,1,3,1,86,5,2
0,180,1,3,1,66,8,3
1,112,0,3,1,85,4,2
1,140,1,2,1,66,6,3
1,9,1,2,1,72,6,1
1,73,1,1,1,91,8,2
0,180,0,3,1,95,7,3
1,8,2,4,1,94,3,2
1,142,0,4,1,91,3,3
1,5,0,3,1,84,6,1
1,16,1,2,1,65,9,1
1,79,2,1,1,79,6,2
1,66,2,2,1,77,6,2
1,34,0,3,1,64,9,1
1,134,0,1,1,67,3,3
0,180,0,2,1,58,4,3
1,113,2,4,1,55,5,2
1,47,3,3,1,52,7,2
1,11,1,2,1,57,4,2
1,49,1,2,0,70,9,1
0,180,2,3,1,91,6,3
1,38,3,3,1,66,5,2
0,180,2,2,1,76,3,3
0,180,2,4,1,73,5,3
0,180,3,4,1,75,6,3
1,47,1,1,1,98,7,1
1,71,0,2,1,76,6,2
1,2,1,3,1,72,4,2
0,180,0,2,1,63,6,3
0,180,1,3,1,71,5,3
1,89,1,2,1,84,4,2
0,180,0,3,1,65,8,3
1,117,3,1,1,45,5,2
1,130,1,3,1,78,6,3
0,180,0,2,1,53,10,3
1,147,1,1,1,68,7,3
1,65,2,4,1,40,6,2
0,180,3,1,1,85,5,3
1,5,0,3,1,75,8,1
1,115,1,2,1,62,5,2
0,180,1,3,1,72,6,3
1,106,3,4,1,48,4,2
0,180,3,1,1,78,5,3
1,93,0,4,1,70,5,2
1,96,3,3,1,54,3,2
0,180,0,2,1,58,1,3
1,88,1,2,1,61,7,2
1,9,2,4,1,79,8,2
1,94,1,2,1,86,6,2
0,180,0,4,1,46,8,3
1,97,0,2,1,40,5,2
1,32,0,3,1,66,7,1
1,78,2,4,0,56,5,2
1,71,2,2,0,75,6,2
0,180,2,2,1,81,5,3
1,71,5,3,0,56,5,3
1,41,0,3,1,68,9,1
1,96,3,3,0,98,8,2
1,89,2,4,1,68,6,2
1,12,0,1,1,78,4,2
1,18,2,1,1,80,4,2
1,81,1,3,1,92,4,2
1,80,0,4,1,82,4,2
1,20,0,1,1,73,10,1
1,84,3,2,1,77,4,2
0,180,0,4,1,46,3,3
1,145,1,1,1,68,6,3
1,100,0,3,1,64,3,2
1,50,1,2,0,73,6,1
1,113,0,1,1,53,5,2
1,49,0,4,1,75,6,1
1,63,3,3,1,70,7,2
1,15,1,4,1,63,5,2
1,9,1,2,1,100,2,3
1,45,0,3,1,69,2,3
0,180,0,3,1,100,4,3
1,44,3,1,1,64,6,2
0,180,0,1,1,68,2,3
1,15,1,2,1,57,5,2
0,180,5,1,1,75,6,3
1,55,0,1,0,75,4,3
1,44,0,3,1,81,8,1
0,180,0,1,0,100,3,3
1,19,0,2,1,89,7,1
1,29,2,4,1,84,6,2
1,78,2,4,1,83,5,2
1,54,4,3,1,68,2,3
1,35,0,3,1,77,6,1
1,72,0,1,1,55,7,2
1,25,0,1,0,38,5,3
1,37,0,2,1,53,10,2
1,31,0,3,0,80,5,2
0,180,2,2,1,83,4,3
1,17,0,2,0,73,7,1
1,124,3,1,1,58,3,3
1,138,1,4,1,68,5,3
1,141,3,3,1,85,10,3
1,18,0,1,0,48,5,3
1,55,1,2,1,47,3,2
1,103,1,4,1,72,6,2
1,126,0,4,1,60,3,3
1,18,0,3,0,39,0,3
1,23,1,3,1,56,5,2
1,163,1,4,1,51,6,3
1,23,0,3,1,89,4,2
0,180,1,4,1,66,9,3
0,180,1,4,1,72,6,3
1,43,5,2,0,57,4,2
1,15,1,2,1,78,8,1
1,39,1,3,1,54,8,2
1,17,0,2,1,58,5,2
1,33,0,4,1,77,5,2
1,127,0,3,1,53,6,3
1,131,0,4,1,89,7,3
1,49,0,3,0,91,7,1
0,180,2,4,1,55,6,3
1,117,3,2,1,76,4,2
0,180,1,1,1,61,7,3
1,23,2,3,1,64,4,2
1,103,0,3,1,63,3,2
1,13,0,3,1,69,3,2
1,19,1,4,1,60,3,2
0,180,1,4,0,90,5,3
1,49,4,1,1,67,8,2
0,180,0,3,0,49,4,3
1,39,2,1,1,65,4,2
1,152,2,2,1,86,5,3
1,83,1,4,1,100,9,2
1,92,0,2,1,86,8,2
1,93,2,2,1,78,5,2
1,51,4,3,1,51,5,3
1,148,0,3,1,69,5,3
1,45,1,4,1,71,7,1
1,59,0,4,1,59,6,2
1,14,1,2,1,47,2,3
1,121,2,1,1,45,5,3
1,20,1,2,1,73,4,2
1,51,0,4,1,70,4,2
1,147,2,3,1,91,8,3
0,180,1,4,1,62,4,3
0,180,0,1,1,76,6,3
1,16,0,1,1,66,9,1
1,27,0,4,1,69,5,2
1,30,2,4,1,62,6,2
1,66,3,1,1,82,7,2
1,95,3,3,1,78,6,2
0,180,4,4,1,56,5,3
1,3,1,4,1,100,3,2
1,67,2,2,1,35,4,2
1,87,3,4,1,50,4,2
1,91,3,2,1,37,6,2
1,161,3,2,1,75,5,3
1,46,0,1,1,77,8,1
1,21,4,4,1,60,7,2
1,38,1,2,1,74,5,2
1,91,0,3,1,52,6,2
1,79,1,1,1,85,4,2
1,34,0,2,1,62,5,2
1,168,1,1,0,89,3,3
1,81,1,1,1,70,9,2
0,180,0,3,1,40,5,3
0,180,2,4,1,54,7,3
1,122,0,4,1,78,5,3
1,56,0,3,1,60,3,2
1,44,0,2,1,65,6,1
1,131,1,2,1,68,4,3
1,122,0,3,1,65,4,3
0,180,1,2,1,77,4,3
1,74,0,1,1,65,3,2
1,103,0,1,1,49,3,2
1,43,1,4,1,77,6,1
1,104,3,3,0,64,6,2
0,180,1,2,1,86,7,3
0,180,2,3,1,81,6,3
1,92,2,1,1,49,4,2
0,180,1,1,1,74,7,3
1,19,2,1,1,89,7,2
1,107,1,2,1,70,5,2
1,58,0,2,1,83,3,2
1,35,1,2,1,82,3,2
1,36,2,4,0,77,2,3
1,29,1,1,1,64,10,1
1,105,1,1,1,60,10,2
1,132,0,2,1,51,7,3
1,20,1,1,1,73,7,1
1,50,0,2,1,99,10,1
1,18,2,3,1,49,7,2
1,16,2,4,0,100,8,2
1,104,3,3,1,68,5,2
1,153,1,3,1,70,9,3
1,75,1,1,1,74,7,2
1,64,1,4,1,38,3,2
0,180,2,2,1,84,8,3
1,32,0,1,1,37,9,2
1,37,0,3,1,69,4,2
1,63,1,1,1,62,9,2
1,63,2,1,1,66,6,2
1,50,1,4,1,74,5,2
1,46,1,3,1,76,10,1
1,25,0,2,1,59,4,2
1,59,0,1,1,62,1,3
0,180,1,2,1,62,7,3
1,5,0,3,1,56,5,2
1,73,0,4,1,61,2,3
1,138,0,3,1,91,5,3
1,117,5,2,1,84,6,2
1,32,1,2,1,76,9,1
0,180,3,3,0,41,3,3
0,180,0,2,1,61,4,3
1,53,3,2,1,100,4,2
1,129,2,1,1,60,4,3
1,7,4,3,0,47,5,3
1,13,1,2,1,72,5,2
1,39,2,2,1,73,6,2
0,180,1,3,1,70,6,3
1,154,0,3,1,82,4,3
1,11,1,2,1,43,4,2
1,46,0,4,1,50,3,2
1,88,1,1,1,51,8,2
1,26,1,2,1,77,8,1
1,105,0,4,1,69,6,2
1,104,3,3,1,59,7,2
1,36,0,2,1,61,7,1
1,15,1,4,1,61,6,1
0,180,0,4,0,71,7,3
1,130,1,3,1,49,7,3
1,57,2,4,1,65,8,2
1,85,1,1,1,100,4,2
0,180,1,1,1,59,10,3
1,38,1,1,1,68,3,2
1,36,2,1,1,55,7,2
1,35,2,4,1,91,5,2
1,52,0,4,1,98,6,1
0,180,0,2,1,87,8,3
1,20,0,2,1,72,7,1
0,180,4,4,1,75,5,3
0,180,2,1,0,84,4,3
1,22,2,2,1,66,3,2
0,180,1,4,1,61,2,3
0,180,1,4,1,77,5,3
1,87,2,2,1,68,10,2
1,105,0,4,1,62,3,2
1,49,1,2,1,64,8,1
1,68,3,3,0,43,6,2
0,180,0,1,1,91,6,3
1,41,2,4,1,73,7,2
0,180,1,3,1,51,5,3
1,46,1,2,1,42,2,3
1,92,0,1,1,88,6,2
0,180,1,3,1,75,8,3
1,135,0,3,1,82,7,3
1,76,5,1,1,80,6,2
1,40,1,4,1,79,2,3
0,180,0,1,1,81,5,3
1,124,5,4,1,67,4,3
1,12,0,2,1,79,6,1
1,95,1,2,1,64,9,2
1,32,2,1,1,66,1,3
1,12,0,3,1,80,6,1
1,82,1,2,1,55,8,2
1,50,0,1,1,83,4,2
0,180,1,4,1,84,7,3
1,133,5,3,1,59,4,3
1,39,0,1,1,68,6,1
1,32,0,4,1,80,8,1
1,18,0,2,1,76,5,2
1,6,5,4,1,73,6,2
1,49,0,2,1,62,6,1
1,59,0,3,1,61,8,1
0,180,0,1,1,84,6,3
1,12,0,4,1,55,4,2
1,77,0,2,1,100,4,2
0,180,1,1,0,55,8,3
0,180,0,4,1,67,5,3
1,81,2,2,1,71,6,2
0,180,1,4,1,19,8,3
1,15,1,1,1,93,6,1
1,19,1,3,1,69,4,2
1,139,0,1,1,60,3,3
1,28,0,1,1,75,3,2
1,40,1,2,0,68,0,3
1,136,4,4,0,63,6,3
1,165,2,2,1,71,8,3
1,57,2,3,1,68,5,2
1,22,1,1,1,90,4,2
1,31,1,3,1,53,5,2
1,16,1,2,1,94,6,1
1,52,2,3,1,60,5,2
0,180,1,4,1,73,5,3
1,42,2,2,0,73,9,2
1,118,2,4,1,95,5,2
0,180,3,3,1,87,6,3
1,47,4,3,1,88,2,3
1,133,1,2,1,24,5,3
0,180,0,4,1,38,7,3
1,172,0,1,1,83,1,3
1,80,5,1,1,60,3,2
1,100,1,3,1,88,5,2
1,4,1,3,1,84,7,1
1,98,0,4,1,42,5,2
1,103,0,3,1,51,8,2
1,16,1,4,1,95,5,2
1,8,1,2,1,62,6,1
1,27,3,2,0,56,8,2
1,138,1,4,1,71,8,3
1,45,3,4,1,100,6,2
0,180,0,2,1,64,5,3
0,180,1,3,1,67,5,3
1,13,1,2,1,54,6,2
1,108,3,1,1,84,4,2
1,69,0,2,1,63,3,2
1,86,0,4,1,74,7,2
1,94,3,1,1,83,7,2
0,180,1,4,0,64,5,3
1,127,1,4,1,64,6,3
1,150,1,4,1,68,3,3
1,120,0,1,1,48,4,3
1,97,2,3,1,84,8,2
0,180,1,2,1,47,4,3
1,53,1,2,1,60,9,1
0,180,1,3,1,61,5,3
1,72,0,3,0,77,8,2
0,180,1,4,1,72,8,3
1,60,0,3,0,74,8,2
1,36,0,2,1,72,7,1
0,180,4,3,1,49,5,3
1,34,1,1,1,81,7,1
1,54,0,1,1,79,7,1
0,180,1,3,1,63,2,3
1,139,0,2,1,78,5,3
0,180,1,1,1,78,6,3
1,171,0,1,1,76,2,3
1,21,0,4,1,81,8,1
1,163,0,4,0,67,10,3
0,180,3,4,1,79,6,3
0,180,1,1,1,39,4,3
0,180,0,3,1,80,5,3
1,61,2,3,1,58,6,2
1,15,0,1,1,55,1,3
1,135,1,1,1,66,3,3
0,180,0,4,1,85,4,3
1,64,2,4,1,56,4,2
1,58,1,3,1,61,7,1
0,180,0,1,1,72,6,3
0,180,2,1,1,70,5,3
1,124,1,1,1,75,8,3
1,63,1,1,0,60,9,3
1,12,2,4,1,77,7,2
0,180,0,4,1,71,9,3
0,180,1,1,0,67,6,3
1,47,2,2,0,80,7,2
1,29,0,1,0,70,7,3
1,88,2,4,1,82,8,2
1,19,1,1,1,75,8,1
1,63,0,1,1,59,7,2
1,30,3,3,1,96,4,2
1,20,0,1,1,62,6,1
1,66,2,2,1,82,7,2
1,28,0,4,1,78,6,1
1,11,3,3,1,100,6,1
1,56,0,2,1,77,6,1
0,180,1,4,1,84,3,3
1,72,0,1,1,63,6,2
0,180,1,4,1,63,7,3
1,5,0,3,1,64,8,1
1,57,0,4,1,78,10,1
0,180,1,3,1,77,7,3
1,55,4,2,0,55,7,2
0,180,0,2,1,86,9,3
1,16,0,3,1,59,5,2
1,136,0,4,0,50,5,3
1,168,2,4,1,59,6,3
1,162,1,4,1,62,5,3
0,180,3,4,1,69,6,3
1,130,1,2,1,80,5,3
1,56,0,1,1,83,0,3
1,16,1,1,1,100,7,1
1,99,0,1,1,89,7,2
1,161,1,4,1,90,5,3
1,51,1,1,1,81,5,2
1,65,0,4,1,76,9,2
1,42,3,3,0,69,3,2
1,30,1,2,1,72,9,1
0,180,4,1,1,69,6,3
0,180,1,2,1,60,3,3
0,180,2,4,0,23,2,3
1,107,1,2,1,48,7,2
1,54,1,1,1,77,4,2
1,25,0,2,0,77,7,1
1,7,1,4,1,80,5,2
1,69,0,1,1,99,6,2
1,85,0,4,1,70,2,3
1,37,1,2,1,70,5,2
1,17,3,2,1,59,9,2
1,99,1,2,1,54,5,2
0,180,1,2,1,65,7,3
0,180,0,1,1,57,4,3
1,24,3,1,1,35,5,2
0,180,1,1,1,74,6,3
1,93,2,4,1,89,8,2
1,9,2,3,1,73,5,2
1,11,1,1,1,58,4,2
1,8,2,1,1,60,2,3
0,180,3,1,1,67,7,3
1,114,0,1,1,78,8,2
1,135,0,2,1,73,4,3
1,56,1,4,1,86,7,1
1,128,4,1,1,61,7,3
1,86,1,1,1,63,7,2
1,40,0,3,1,72,10,1
1,21,0,2,0,69,4,2
0,180,1,1,1,72,2,3
0,180,1,3,1,95,6,3
0,180,3,4,1,60,7,3
0,180,0,3,1,100,5,3
1,61,0,1,1,58,7,2
1,156,1,4,1,41,7,3
0,180,5,4,1,83,3,3
1,9,0,1,1,36,6,2
1,29,0,2,1,89,7,1
0,180,1,1,1,89,4,3
1,122,3,4,1,86,6,3
1,87,0,1,1,64,8,2
1,133,0,3,1,69,4,3
1,48,0,3,1,87,5,2
1,28,3,2,1,96,3,2
1,141,0,3,0,44,4,3
1,53,1,4,1,55,8,2
0,180,1,1,0,65,6,3
1,18,2,4,1,100,7,2
1,71,1,2,1,71,8,2
0,180,1,4,1,64,7,3
0,180,0,1,1,89,5,3
1,170,0,4,1,100,6,3
0,180,1,1,0,92,3,3
1,91,3,4,1,62,4,2
1,5,3,1,1,69,7,2
0,180,2,1,1,79,5,3
1,75,2,1,1,100,6,2
0,180,0,1,1,58,5,3
0,180,1,4,1,88,6,3
1,37,0,1,1,38,7,2
1,35,0,4,1,61,7,1
1,107,0,1,1,69,8,2
0,180,0,2,1,73,6,3
1,100,0,3,1,45,8,2
1,79,1,4,1,48,4,2
1,82,0,4,1,73,3,2
1,104,1,4,1,55,8,2
1,88,2,3,1,88,9,2
1,75,0,1,1,89,5,2
0,180,1,1,0,61,7,3
0,180,0,2,1,49,7,3
1,47,1,1,1,43,5,2
1,53,0,1,1,60,4,2
1,41,1,4,1,69,7,1
1,81,4,2,1,79,5,2
1,63,0,3,1,68,7,2
1,39,4,3,1,74,5,3
1,17,0,4,1,64,4,2
1,111,2,1,1,70,4,2
1,54,2,4,1,65,8,2
1,19,0,2,1,62,6,1
1,131,1,2,1,53,5,3
1,10,0,1,1,54,5,2
1,25,3,3,1,98,8,1
1,39,0,4,1,88,6,1
1,111,3,3,1,62,7,2
1,76,2,1,1,73,8,2
1,52,1,3,1,78,5,2
1,22,1,4,1,74,5,2
1,108,3,2,1,70,10,2
1,154,0,4,1,71,8,3
1,11,2,2,1,48,7,2
1,6,2,1,1,63,4,2
1,105,2,2,1,40,5,2
1,72,1,4,1,54,7,2
1,24,4,3,1,88,5,3
1,115,0,4,1,24,6,3
1,10,0,2,1,84,7,1
1,44,1,3,1,84,10,1
1,44,3,2,1,72,6,2
1,82,4,3,0,68,4,3
0,180,3,2,1,31,8,3
1,65,1,4,1,73,7,2
1,71,1,4,1,79,5,2
0,180,1,2,1,47,5,3
1,67,0,3,0,51,4,2
1,59,0,3,1,75,5,2
0,180,1,2,1,66,6,3
1,17,1,2,1,68,7,1
1,95,0,4,1,84,5,2
1,43,1,2,1,59,7,2
1,45,1,3,0,51,3,2
1,152,2,1,1,86,6,3
1,35,1,3,1,74,6,1
0,180,3,1,1,73,4,3
1,119,1,2,1,71,8,2
1,127,2,1,1,86,7,3
1,123,2,1,1,69,9,3
1,62,2,3,1,91,5,2
1,144,1,2,1,61,6,3
1,126,0,4,1,90,9,3
1,55,1,2,1,74,9,1
1,44,2,2,1,79,7,2
1,58,3,3,1,65,7,1
0,180,2,2,1,76,3,3
0,180,0,1,1,24,2,3
1,90,3,2,1,73,4,2
1,28,2,4,1,85,8,2
1,9,1,4,1,66,5,2
1,100,0,2,1,56,6,2
1,137,0,3,1,69,4,3
0,180,3,4,0,54,6,3
1,101,0,3,1,76,8,2
1,83,1,2,1,64,7,2
1,154,0,4,1,92,8,3
1,40,0,4,1,60,7,1
1,17,3,1,1,56,3,2
1,28,3,2,1,80,8,2
1,39,0,3,1,61,9,1
1,90,2,1,1,71,7,2
1,7,1,2,1,100,8,1
1,106,5,2,1,70,5,2
1,62,1,4,1,87,6,2
1,150,2,4,1,92,4,3
1,52,4,1,1,52,3,2
1,146,0,1,1,81,5,3
1,61,0,1,1,71,10,2
1,19,2,3,1,69,4,2
1,18,1,1,1,66,2,3
0,180,2,2,1,71,9,3
1,110,1,1,1,60,7,2
1,17,0,1,0,48,8,3
1,107,3,3,1,82,8,2
1,133,1,2,1,88,6,3
1,52,0,2,1,68,2,3
1,115,0,2,0,90,7,2
1,53,0,1,0,74,8,3
1,71,0,2,1,100,6,2
1,22,3,2,1,55,7,2
1,7,4,4,1,89,5,2
1,26,1,1,1,69,3,2
1,148,2,1,0,98,5,3
1,104,0,4,1,65,8,2
1,9,1,4,1,42,8,2
1,29,4,1,1,66,7,2
1,115,3,3,1,82,4,2
1,29,1,3,1,47,6,2
1,40,1,4,1,79,9,1
0,180,1,3,1,52,2,3
0,180,3,2,1,93,4,3
0,180,5,2,0,100,6,3
1,50,1,4,1,86,6,1
1,21,3,3,1,52,5,2
1,70,1,1,1,74,8,2
1,16,0,3,1,62,5,2
0,180,0,2,1,87,2,3
0,180,1,2,1,78,5,3
1,107,3,2,1,69,6,2
1,33,2,2,1,51,8,2
1,94,1,1,1,52,7,2
1,157,1,2,1,83,7,3
1,73,2,2,1,59,5,2
1,71,0,4,0,100,6,2
0,180,0,4,1,63,5,3
1,51,3,4,1,62,10,2
1,43,1,3,1,57,5,2
1,49,0,4,1,60,3,2
1,64,0,4,1,35,8,2
1,88,0,3,1,59,6,2
1,52,1,2,1,83,7,1
1,30,3,2,0,68,3,2
1,19,0,1,0,57,6,3
0,180,0,1,1,42,1,3
0,180,2,2,1,50,6,3
1,10,3,2,1,74,6,2
1,11,2,4,1,73,6,2
1,128,2,2,1,57,5,3
0,180,1,3,1,84,5,3
1,18,0,4,1,58,4,2
1,63,1,4,1,52,8,2
1,76,2,1,1,93,5,2
1,46,0,4,1,92,2,3
0,180,1,3,1,54,3,3
1,20,1,4,0,70,3,2
1,8,1,3,1,61,7,1
1,104,1,4,1,77,9,2
1,25,0,3,0,100,4,2
1,49,4,2,1,54,6,2
1,103,1,1,1,38,6,2
1,62,0,4,1,59,4,2
1,71,0,4,1,83,6,2
1,29,0,3,1,74,7,1
1,72,1,4,1,62,5,2
1,72,1,2,1,86,10,2
1,39,3,1,1,69,7,2
1,112,1,1,1,85,6,2
1,68,0,4,1,83,6,2
1,30,3,2,1,74,7,2
1,62,0,2,1,69,4,2
1,105,2,1,1,59,5,2
0,180,2,2,1,63,6,3
0,180,1,3,1,62,9,3
1,84,1,1,1,62,3,2
1,49,1,1,1,65,6,1
1,84,1,2,0,68,8,2
0,180,1,3,1,87,5,3
1,106,0,1,1,64,4,2
1,66,1,4,0,70,3,2
1,51,1,4,1,81,6,1
1,36,1,3,1,65,5,2
0,180,0,2,1,63,5,3
0,180,2,3,1,80,7,3
0,180,0,3,1,56,6,3
1,49,1,3,1,49,5,2
1,43,3,1,1,69,3,2
0,180,1,2,1,58,6,3
1,17,0,1,0,59,7,3
1,34,1,2,0,53,3,2
1,75,2,2,1,74,9,2
1,49,1,1,1,77,7,1
0,180,0,2,1,65,6,3
0,180,0,1,1,74,7,3
1,118,0,4,1,71,5,2
0,180,2,2,1,92,2,3
1,79,0,2,1,78,4,2
1,22,1,3,1,77,6,1
1,95,0,4,1,80,5,2
1,50,1,1,1,86,5,2
0,180,0,2,1,79,6,3
0,180,0,4,1,73,3,3
1,74,0,2,1,76,6,2
1,59,0,4,1,100,6,1
1,23,1,4,1,54,3,2
1,57,0,1,1,81,4,2
1,39,0,3,1,100,5,2
1,21,1,4,1,77,6,1
1,37,1,3,1,71,6,1
1,78,0,1,1,63,5,2
1,87,0,1,1,52,4,2
1,136,3,3,1,80,8,3
1,117,1,4,1,57,7,2
1,62,1,1,1,89,6,2
1,111,1,4,1,65,4,2
1,125,1,1,1,83,5,3
1,10,0,2,1,72,5,2
1,57,1,2,1,80,7,1
1,69,2,4,0,57,8,2
1,97,1,1,1,89,6,2
0,180,0,2,0,77,3,3
0,180,0,1,1,74,7,3
1,52,3,1,1,62,5,2
0,180,0,3,1,54,4,3
1,72,3,2,1,66,7,2
1,115,1,1,1,49,8,2
0,180,2,1,1,77,4,3
1,99,1,3,1,70,5,2
1,13,1,1,0,74,3,3
0,180,0,4,1,59,6,3
0,180,0,3,0,89,1,3
1,123,0,1,0,100,5,3
0,180,1,4,1,85,5,3
1,13,1,1,1,64,6,1
1,47,0,4,1,68,7,1
1,131,3,4,1,44,7,3
1,67,0,2,1,57,9,2
0,180,0,2,1,73,4,3
1,60,1,1,1,88,3,2
1,73,0,3,0,76,6,2
0,180,0,3,1,58,3,3
1,12,1,1,1,83,2,3
1,75,0,2,0,73,7,2
1,16,0,4,1,78,4,2
1,23,0,1,1,44,8,2
1,35,1,4,1,93,9,1
1,129,1,2,0,64,3,3
1,96,3,2,1,50,4,2
